# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
-2.149579275849688997e-02 9.998889285548384631e-01 9.999128168005875228e-01 9.999602920895042102e-01 9.999800386452305512e-01 1.000401203372799808e+00 1.000055577491035796e+00 1.000590870690396095e+00 1.000069220498882583e+00
-1.715012364659074251e-02 9.999128206921732431e-01 9.999133772147636989e-01 9.999595177292446291e-01 9.999971621994172555e-01 1.000322408125032814e+00 1.000052750119918343e+00 1.000462794141335099e+00 1.000078517357379182e+00
1.684124937601794159e-02 1.000095181342751660e+00 1.000077037401442936e+00 1.000047834234058186e+00 1.000010514870035783e+00 9.996835716353790202e-01 9.999546208029668204e-01 9.995415945969731153e-01 9.999397508309717519e-01
2.099300261528824763e-02 1.000099431543059580e+00 1.000103763549582636e+00 1.000035131314717773e+00 1.000018470339546717e+00 9.995966371748228330e-01 9.999257127009382184e-01 9.994337976137752655e-01 9.999150848119542356e-01
2.613297628471045186e-02 1.000122565390757057e+00 1.000123310959031286e+00 1.000051241276093350e+00 1.000007462376808487e+00 9.995012659176039094e-01 9.998928544726435330e-01 9.992949376613540213e-01 9.998799330044610967e-01
3.368865001855425589e-02 1.000172051470541890e+00 1.000182809791589467e+00 1.000080886268140290e+00 1.000035830737040499e+00 9.993510328548540489e-01 9.998878232185904880e-01 9.990969253131558592e-01 9.998697057566757751e-01
4.213572821791800038e-02 1.000218209422472748e+00 1.000218951205125384e+00 1.000109935465123723e+00 1.000005161275248078e+00 9.992017482867027178e-01 9.998736175162686868e-01 9.988554777814604435e-01 9.998474934404274483e-01
5.206743085350495903e-02 1.000265440482083878e+00 1.000279706707308813e+00 1.000086990695353562e+00 1.000037779875057709e+00 9.990169343738179997e-01 9.998627053271893494e-01 9.985758309218992768e-01 9.998205497668725128e-01
6.729526872582169972e-02 1.000367476307380210e+00 1.000360916322426741e+00 1.000140583640273473e+00 1.000033234360662160e+00 9.987652124769367257e-01 9.998002433482718887e-01 9.981428256593486426e-01 9.997460882068009980e-01
8.297513708158987811e-02 1.000410752697258321e+00 1.000439852595523149e+00 1.000189611393996536e+00 9.999984944237554352e-01 9.984200824993020307e-01 9.997262625079659237e-01 9.977414599497296255e-01 9.996748177599238394e-01
