# rg exvol locexvol bias torsionterm hbmm hbms hydrophobicity chargedscinteraction
1.818461649792613599e+00 1.011913805409554890e+00 1.012304106226650458e+00 1.008925688432599443e+00 1.000696647010818952e+00 9.526194215724769210e-01 9.946461293152455418e-01 9.440377426291268748e-01 9.909476165075293830e-01
1.845692023433997520e+00 1.012201511715963953e+00 1.012523706463491990e+00 1.009230794013347587e+00 1.000754606454568263e+00 9.517337518765056625e-01 9.945841547925740045e-01 9.428325001323553112e-01 9.906755692285681425e-01
1.868488667155897787e+00 1.012400318332195681e+00 1.012684306991690431e+00 1.009516641775683343e+00 1.000854373096616623e+00 9.509696872765119879e-01 9.945406779185745894e-01 9.418075316150515963e-01 9.904570433772028615e-01
1.887537295509599033e+00 1.012591218694497419e+00 1.012822890701986056e+00 1.009749193808807011e+00 1.001034991981850419e+00 9.503067957972133328e-01 9.945067664465608859e-01 9.409651822662810083e-01 9.902481953288686523e-01
1.903011498442065630e+00 1.012785375977406588e+00 1.012995352612083177e+00 1.009985599303472537e+00 1.001137748993028875e+00 9.497197881255664553e-01 9.944248482010947798e-01 9.403338752921812649e-01 9.901361534856863988e-01
1.916037121569672763e+00 1.012919789662437120e+00 1.013233457995806219e+00 1.010107361410096605e+00 1.001230639175427317e+00 9.492885448812158344e-01 9.943911443747615042e-01 9.397461867721484952e-01 9.899993385087559883e-01
1.926340795937882433e+00 1.012937403956886362e+00 1.013279363842117586e+00 1.010333404756644793e+00 1.001263313076050654e+00 9.489587008031270532e-01 9.943577048437077792e-01 9.392354877262291124e-01 9.899058421304915978e-01
1.934732937873953063e+00 1.013024915644207269e+00 1.013283618759151405e+00 1.010365955493436108e+00 1.001279612548891196e+00 9.486955412964143131e-01 9.944150663181321459e-01 9.387893653694250329e-01 9.898098544258479015e-01
1.941687381995766515e+00 1.013020909262180247e+00 1.013385537198532305e+00 1.010446660301839383e+00 1.001429919925165724e+00 9.485001916644485442e-01 9.944189536204405266e-01 9.384085216149733455e-01 9.897953069035073659e-01
1.947090366083568114e+00 1.013122095607344786e+00 1.013542544219999897e+00 1.010549120234325526e+00 1.001483043450735133e+00 9.482978453315061840e-01 9.943748246923453937e-01 9.382155044414459688e-01 9.897048460684039206e-01
1.951338293097197862e+00 1.013213621942879783e+00 1.013561153177166663e+00 1.010565575056566523e+00 1.001456449914421620e+00 9.481303133100306146e-01 9.944456857648024117e-01 9.380158526017441378e-01 9.897029467125467717e-01
1.954873186073456282e+00 1.013220198224989987e+00 1.013518478445984972e+00 1.010612369770665264e+00 1.001533319452601933e+00 9.479634384366293354e-01 9.943813457322566718e-01 9.378779514503819970e-01 9.896158927713964992e-01
1.957715079087250842e+00 1.013221432769089159e+00 1.013562132439635777e+00 1.010602286225339430e+00 1.001508216789450012e+00 9.478474165173125243e-01 9.943845660205543613e-01 9.377444524158695671e-01 9.895932124545692155e-01
1.959934301091170283e+00 1.013353980239261709e+00 1.013637402683623900e+00 1.010685197092215493e+00 1.001521870910496492e+00 9.478531017096711864e-01 9.943263374472143257e-01 9.376182333444323946e-01 9.895755249510682638e-01
1.961713957420851528e+00 1.013340047427685020e+00 1.013617341683687556e+00 1.010752775646180268e+00 1.001516518957075608e+00 9.478041290168750521e-01 9.943789172717363289e-01 9.375075378806112525e-01 9.895719526431331348e-01
1.963062817341320709e+00 1.013323177453143931e+00 1.013649191558026796e+00 1.010734374365466426e+00 1.001606670921488806e+00 9.477896455947059096e-01 9.942968784712511443e-01 9.374266211137658455e-01 9.894991907354345750e-01
